linha;saving_km;cod_i;cod_j;status;motivo;metodo;tempo_ms;n_pdvs;peso_teste;t_atend_teste;t_total_teste;t_min_desloc
1421;25.069;21.0;10.0;FALHA;TEMPO_TOTAL;Exato;1.9862651824951172;6;9643.2;454.67;555.62;43.95
1422;25.066;4.0;6.0;FALHA;TEMPO_TOTAL;Exato;104.39896583557129;8;8195.9;432.98999999999995;542.6733333333333;38.766666666666666
1423;25.061;34.0;3.0;FALHA;TEMPO_TOTAL;Exato;1025.3856182098389;9;8598.4;463.33;592.3133333333333;42.93333333333334
1424;25.028;30.0;27.0;FALHA;TEMPO_TOTAL;Exato;104.14958000183105;8;4775.0;406.65999999999997;537.66;37.0
1425;25.018;24.0;21.0;FALHA;TEMPO_TOTAL;Heuristico;8.938789367675781;12;6582.5;405.68;539.5133333333333;43.95
1426;25.012;22.0;46.0;FALHA;LOWER_BOUND;;0.0;4;11038.3;477.67;0.0;48.61666666666667
1427;25.011;2.0;46.0;FALHA;LOWER_BOUND;;0.0;4;11038.3;477.67;0.0;48.61666666666667
1428;25.011;37.0;46.0;FALHA;TEMPO_TOTAL;Heuristico;9.012937545776367;13;6709.5;427.02000000000004;568.1866666666667;48.61666666666667
1429;25.011;26.0;46.0;FALHA;TEMPO_TOTAL;Exato;1085.5062007904053;9;5171.5;439.65999999999997;568.01;48.61666666666667
1430;25.011;50.0;46.0;FALHA;TEMPO_TOTAL;Heuristico;9.120464324951172;13;6709.5;427.02000000000004;568.1866666666667;48.61666666666667
1431;24.985;43.0;11.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1432;24.977;46.0;22.0;FALHA;LOWER_BOUND;;0.0;4;11038.3;477.67;0.0;48.61666666666667
1433;24.977;46.0;50.0;FALHA;TEMPO_TOTAL;Heuristico;8.973121643066406;13;6709.5;427.02000000000004;568.1866666666667;48.61666666666667
1434;24.937;21.0;46.0;OK;;Exato;1.0063648223876953;3;1786.0;110.0;171.78333333333333;43.95
1435;24.929;3.0;12.0;FALHA;TEMPO_TOTAL;Exato;111.69648170471191;8;7855.4;423.33;535.23;41.96666666666667
1436;24.914;41.0;44.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1437;24.913;16.0;45.0;FALHA;PESO;;0.0;8;15395.8;0.0;0.0;0.0
1438;24.912;45.0;22.0;FALHA;PESO;;0.0;9;14296.8;0.0;0.0;0.0
1439;24.912;13.0;22.0;FALHA;PESO;;0.0;13;15834.8;0.0;0.0;0.0
1440;24.91;22.0;40.0;FALHA;PESO;;0.0;9;17723.699999999997;0.0;0.0;0.0
1441;24.896;43.0;9.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1442;24.89;3.0;42.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1443;24.888;21.0;23.0;FALHA;ATENDIMENTO;;0.0;8;11491.8;532.66;0.0;0.0
1444;24.865;21.0;11.0;FALHA;LOWER_BOUND;;0.0;14;7539.0;471.35;0.0;43.95
1445;24.865;21.0;35.0;FALHA;ATENDIMENTO;;0.0;8;11491.8;532.66;0.0;0.0
1446;24.864;49.0;40.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1447;24.864;35.0;40.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1448;24.864;24.0;40.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1449;24.864;9.0;40.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1450;24.864;11.0;40.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1451;24.862;17.0;31.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1452;24.861;17.0;43.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1453;24.856;43.0;24.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1454;24.838;22.0;39.0;FALHA;PESO;;0.0;9;17723.699999999997;0.0;0.0;0.0
1455;24.817;48.0;18.0;FALHA;PESO;;0.0;6;20298.4;0.0;0.0;0.0
1456;24.814;21.0;33.0;FALHA;LOWER_BOUND;;0.0;14;7539.0;471.35;0.0;43.95
1457;24.81;40.0;1.0;FALHA;PESO;;0.0;12;16455.6;0.0;0.0;0.0
1458;24.809;41.0;21.0;FALHA;ATENDIMENTO;;0.0;8;11491.8;532.66;0.0;0.0
1459;24.789;21.0;9.0;FALHA;LOWER_BOUND;;0.0;14;7539.0;471.35;0.0;43.95
1460;24.789;21.0;49.0;FALHA;LOWER_BOUND;;0.0;14;7539.0;471.35;0.0;43.95
1461;24.789;21.0;47.0;FALHA;ATENDIMENTO;;0.0;8;10599.7;520.34;0.0;0.0
1462;24.772;36.0;21.0;FALHA;ATENDIMENTO;;0.0;8;10599.7;520.34;0.0;0.0
1463;24.764;2.0;3.0;FALHA;PESO;;0.0;9;17723.699999999997;0.0;0.0;0.0
1464;24.757;33.0;40.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1465;24.756;31.0;23.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1466;24.734;21.0;48.0;FALHA;ATENDIMENTO;;0.0;8;11491.8;532.66;0.0;0.0
1467;24.734;21.0;13.0;FALHA;LOWER_BOUND;;0.0;14;7539.0;471.35;0.0;43.95
1468;24.734;21.0;38.0;FALHA;LOWER_BOUND;;0.0;14;7539.0;471.35;0.0;43.95
1469;24.734;21.0;41.0;FALHA;ATENDIMENTO;;0.0;8;11491.8;532.66;0.0;0.0
1470;24.734;21.0;1.0;FALHA;ATENDIMENTO;;0.0;8;10599.7;520.34;0.0;0.0
1471;24.731;4.0;34.0;FALHA;LOWER_BOUND;;0.0;10;9427.9;507.65999999999997;0.0;41.41666666666667
1472;24.729;6.0;14.0;FALHA;TEMPO_TOTAL;Exato;95.74127197265625;8;4769.0;409.31999999999994;533.1866666666666;38.766666666666666
1473;24.703;25.0;4.0;FALHA;TEMPO_TOTAL;Exato;96.7409610748291;8;7997.9;427.65999999999997;540.86;45.96666666666667
1474;24.703;25.0;3.0;FALHA;TEMPO_TOTAL;Exato;96.74263000488281;8;7997.9;427.65999999999997;540.86;45.96666666666667
1475;24.7;17.0;3.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1476;24.698;12.0;20.0;FALHA;TEMPO_TOTAL;Heuristico;5.982398986816406;12;5966.5;387.02000000000004;526.1866666666667;41.96666666666667
1477;24.672;40.0;12.0;FALHA;TEMPO_TOTAL;Exato;109.12728309631348;8;7855.4;423.33;535.23;41.96666666666667
1478;24.668;21.0;17.0;FALHA;LOWER_BOUND;;0.0;14;7539.0;471.35;0.0;43.95
1479;24.648;48.0;21.0;FALHA;ATENDIMENTO;;0.0;8;11491.8;532.66;0.0;0.0
1480;24.61;21.0;24.0;FALHA;LOWER_BOUND;;0.0;14;7539.0;471.35;0.0;43.95
1481;24.606;43.0;1.0;FALHA;PESO;;0.0;12;16455.6;0.0;0.0;0.0
1482;24.604;21.0;42.0;FALHA;ATENDIMENTO;;0.9975433349609375;8;11491.8;532.66;0.0;0.0
1483;24.599;41.0;18.0;FALHA;PESO;;0.0;6;20298.4;0.0;0.0;0.0
1484;24.597;39.0;25.0;FALHA;TEMPO_TOTAL;Exato;100.73018074035645;8;7997.9;427.65999999999997;540.86;45.96666666666667
1485;24.592;6.0;12.0;OK;;Exato;0.0;2;767.5;61.0;103.51666666666667;38.766666666666666
1486;24.563;3.0;34.0;FALHA;LOWER_BOUND;;0.0;10;9427.9;507.65999999999997;0.0;41.41666666666667
1487;24.563;40.0;34.0;FALHA;LOWER_BOUND;;0.0;10;9427.9;507.65999999999997;0.0;41.41666666666667
1488;24.542;27.0;21.0;FALHA;LOWER_BOUND;;0.0;10;6001.0;483.98999999999995;0.0;43.95
1489;24.541;45.0;21.0;FALHA;LOWER_BOUND;;0.0;10;6001.0;483.98999999999995;0.0;43.95
1490;24.541;38.0;21.0;FALHA;LOWER_BOUND;;0.995635986328125;14;7539.0;471.35;0.0;43.95
1491;24.541;13.0;21.0;FALHA;LOWER_BOUND;;0.0;14;7539.0;471.35;0.0;43.95
1492;24.541;46.0;21.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
1493;24.459;43.0;49.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1494;24.453;31.0;38.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1495;24.443;3.0;31.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
1496;24.442;3.0;43.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
1497;24.43;25.0;2.0;FALHA;TEMPO_TOTAL;Exato;0.0;3;10437.8;442.0;529.3;47.36666666666666
1498;24.43;25.0;36.0;FALHA;TEMPO_TOTAL;Exato;1.0042190551757812;6;9169.7;440.34000000000003;548.7733333333333;47.36666666666666
1499;24.43;25.0;26.0;FALHA;TEMPO_TOTAL;Exato;102.8604507446289;8;4571.0;403.98999999999995;531.99;47.36666666666666
1500;24.43;25.0;37.0;FALHA;TEMPO_TOTAL;Heuristico;7.980823516845703;12;6109.0;391.35;534.75;47.36666666666666
1501;24.43;25.0;29.0;FALHA;TEMPO_TOTAL;Exato;1.9917488098144531;6;9169.7;440.34000000000003;548.7733333333333;47.36666666666666
1502;24.426;25.0;44.0;FALHA;TEMPO_TOTAL;Exato;106.71067237854004;8;7997.9;427.65999999999997;540.86;45.96666666666667
1503;24.426;25.0;28.0;FALHA;TEMPO_TOTAL;Exato;93.75691413879395;8;4571.0;403.98999999999995;531.99;47.36666666666666
1504;24.426;25.0;31.0;FALHA;TEMPO_TOTAL;Exato;95.87502479553223;8;7997.9;427.65999999999997;540.86;45.96666666666667
1505;24.426;25.0;18.0;FALHA;TEMPO_TOTAL;Exato;0.0;2;10948.6;456.0;526.1166666666667;47.36666666666666
1506;24.425;40.0;42.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1507;24.41;31.0;17.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1508;24.409;1.0;40.0;FALHA;PESO;;0.0;12;16455.6;0.0;0.0;0.0
1509;24.409;37.0;40.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1510;24.379;34.0;31.0;FALHA;LOWER_BOUND;;0.0;10;9427.9;507.65999999999997;0.0;41.41666666666667
1511;24.378;34.0;43.0;FALHA;LOWER_BOUND;;0.0;10;9427.9;507.65999999999997;0.0;41.41666666666667
1512;24.364;34.0;40.0;FALHA;LOWER_BOUND;;0.0;10;9427.9;507.65999999999997;0.0;41.41666666666667
1513;24.364;26.0;40.0;FALHA;ATENDIMENTO;;0.0;14;11856.9;771.6499999999999;0.0;0.0
1514;24.364;50.0;40.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1515;24.364;28.0;40.0;FALHA;ATENDIMENTO;;0.0;14;11856.9;771.6499999999999;0.0;0.0
1516;24.364;29.0;40.0;FALHA;PESO;;0.0;12;16455.6;0.0;0.0;0.0
1517;24.364;2.0;40.0;FALHA;PESO;;0.0;9;17723.699999999997;0.0;0.0;0.0
1518;24.364;20.0;40.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1519;24.363;21.0;4.0;FALHA;LOWER_BOUND;;0.0;10;9427.9;507.65999999999997;0.0;41.41666666666667
1520;24.36;35.0;21.0;FALHA;ATENDIMENTO;;0.0;8;11491.8;532.66;0.0;0.0
1521;24.325;27.0;3.0;FALHA;ATENDIMENTO;;0.0;14;11856.9;771.6499999999999;0.0;0.0
1522;24.32;23.0;31.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1523;24.319;23.0;43.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1524;24.316;42.0;31.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1525;24.316;3.0;38.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1526;24.315;42.0;43.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1527;24.271;42.0;21.0;FALHA;ATENDIMENTO;;0.0;8;11491.8;532.66;0.0;0.0
1528;24.213;14.0;40.0;FALHA;ATENDIMENTO;;0.0;14;11856.9;771.6499999999999;0.0;0.0
1529;24.185;32.0;36.0;FALHA;LOWER_BOUND;;0.0;6;10119.7;472.34000000000003;0.0;44.266666666666666
1530;24.158;23.0;3.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1531;24.151;38.0;31.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1532;24.15;38.0;43.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1533;24.148;40.0;6.0;FALHA;TEMPO_TOTAL;Exato;1032.512903213501;9;8409.4;458.65999999999997;572.0933333333332;38.766666666666666
1534;24.116;31.0;34.0;FALHA;LOWER_BOUND;;0.0;10;9427.9;507.65999999999997;0.0;41.41666666666667
1535;24.098;39.0;3.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
1536;24.095;31.0;42.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1537;24.093;18.0;41.0;FALHA;PESO;;0.0;6;20298.4;0.0;0.0;0.0
1538;24.093;18.0;48.0;FALHA;PESO;;0.0;6;20298.4;0.0;0.0;0.0
1539;24.093;18.0;13.0;FALHA;PESO;;0.0;12;16345.6;0.0;0.0;0.0
1540;24.093;44.0;48.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1541;24.093;44.0;13.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1542;24.093;44.0;41.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1543;24.089;6.0;20.0;FALHA;TEMPO_TOTAL;Heuristico;11.281013488769531;13;6520.5;422.35;563.2166666666667;38.766666666666666
1544;24.075;36.0;40.0;FALHA;PESO;;0.0;12;16455.6;0.0;0.0;0.0
1545;24.036;12.0;40.0;FALHA;TEMPO_TOTAL;Exato;1025.4178047180176;9;8409.4;458.65999999999997;572.0933333333332;38.766666666666666
1546;24.015;17.0;21.0;FALHA;LOWER_BOUND;;0.0;14;7539.0;471.35;0.0;43.95
1547;24.01;12.0;6.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
1548;23.989;38.0;3.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1549;23.944;3.0;6.0;FALHA;TEMPO_TOTAL;Exato;986.6964817047119;9;8409.4;458.65999999999997;572.0933333333332;38.766666666666666
1550;23.934;3.0;13.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1551;23.934;23.0;21.0;FALHA;ATENDIMENTO;;0.0;8;11491.8;532.66;0.0;0.0
1552;23.876;3.0;48.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1553;23.875;3.0;41.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1554;23.852;40.0;38.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1555;23.838;4.0;46.0;FALHA;LOWER_BOUND;;0.0;10;9427.9;507.65999999999997;0.0;41.41666666666667
1556;23.804;48.0;31.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1557;23.803;48.0;43.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1558;23.798;12.0;22.0;FALHA;LOWER_BOUND;;0.0;4;10849.3;473.0;0.0;38.766666666666666
1559;23.795;40.0;48.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1560;23.795;40.0;41.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1561;23.795;40.0;13.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1562;23.795;46.0;4.0;FALHA;LOWER_BOUND;;0.0;10;9427.9;507.65999999999997;0.0;41.41666666666667
1563;23.794;12.0;50.0;FALHA;TEMPO_TOTAL;Heuristico;9.731292724609375;13;6520.5;422.35;563.2166666666667;38.766666666666666
1564;23.752;6.0;40.0;FALHA;TEMPO_TOTAL;Exato;1134.6828937530518;9;8409.4;458.65999999999997;572.0933333333332;38.766666666666666
1565;23.719;46.0;44.0;FALHA;LOWER_BOUND;;0.0;10;9427.9;507.65999999999997;0.0;41.41666666666667
1566;23.71;42.0;3.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1567;23.698;12.0;26.0;FALHA;TEMPO_TOTAL;Exato;1036.33713722229;9;4982.5;434.98999999999995;561.3566666666666;38.766666666666666
1568;23.697;12.0;2.0;FALHA;LOWER_BOUND;;0.0;4;10849.3;473.0;0.0;38.766666666666666
1569;23.697;12.0;37.0;FALHA;TEMPO_TOTAL;Heuristico;8.937358856201172;13;6520.5;422.35;563.2166666666667;38.766666666666666
1570;23.694;12.0;31.0;FALHA;TEMPO_TOTAL;Exato;1013.6196613311768;9;8409.4;458.65999999999997;572.0933333333332;38.766666666666666
1571;23.693;12.0;44.0;FALHA;TEMPO_TOTAL;Exato;1033.9632034301758;9;8409.4;458.65999999999997;572.0933333333332;38.766666666666666
1572;23.693;12.0;43.0;FALHA;TEMPO_TOTAL;Exato;994.7292804718018;9;8409.4;458.65999999999997;572.0933333333332;38.766666666666666
1573;23.693;12.0;18.0;FALHA;LOWER_BOUND;;0.9961128234863281;3;11360.1;487.0;0.0;38.766666666666666
1574;23.654;45.0;44.0;FALHA;ATENDIMENTO;;0.0;14;11856.9;771.6499999999999;0.0;0.0
1575;23.654;13.0;44.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1576;23.642;48.0;3.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1577;23.608;34.0;21.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
1578;23.586;41.0;31.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1579;23.585;41.0;43.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1580;23.581;42.0;40.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1581;23.566;21.0;34.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
1582;23.565;47.0;12.0;FALHA;LOWER_BOUND;;0.0;7;9581.2;471.34000000000003;0.0;38.766666666666666
1583;23.562;4.0;39.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
1584;23.552;39.0;33.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1585;23.547;18.0;46.0;FALHA;PESO;;0.0;4;12378.6;0.0;0.0;0.0
1586;23.546;44.0;46.0;FALHA;LOWER_BOUND;;0.0;10;9427.9;507.65999999999997;0.0;41.41666666666667
1587;23.529;43.0;23.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1588;23.526;17.0;40.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1589;23.514;39.0;47.0;FALHA;PESO;;0.0;12;16455.6;0.0;0.0;0.0
1590;23.507;39.0;20.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1591;23.502;45.0;3.0;FALHA;ATENDIMENTO;;0.0;14;11856.9;771.6499999999999;0.0;0.0
1592;23.502;13.0;3.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1593;23.445;44.0;40.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
1594;23.44;12.0;33.0;FALHA;TEMPO_TOTAL;Heuristico;7.867574691772461;13;6520.5;422.35;563.2166666666667;38.766666666666666
1595;23.423;41.0;3.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1596;23.404;46.0;18.0;FALHA;PESO;;0.0;4;12378.6;0.0;0.0;0.0
1597;23.401;12.0;35.0;FALHA;LOWER_BOUND;;0.0;7;10473.3;483.65999999999997;0.0;38.766666666666666
1598;23.401;12.0;49.0;FALHA;TEMPO_TOTAL;Heuristico;9.249687194824219;13;6520.5;422.35;563.2166666666667;38.766666666666666
1599;23.401;12.0;17.0;FALHA;TEMPO_TOTAL;Heuristico;9.090185165405273;13;6520.5;422.35;563.2166666666667;38.766666666666666
1600;23.401;12.0;9.0;FALHA;TEMPO_TOTAL;Heuristico;10.969877243041992;13;6520.5;422.35;563.2166666666667;38.766666666666666
1601;23.401;12.0;24.0;FALHA;TEMPO_TOTAL;Heuristico;10.417699813842773;13;6520.5;422.35;563.2166666666667;38.766666666666666
1602;23.4;12.0;23.0;FALHA;LOWER_BOUND;;0.0;7;10473.3;483.65999999999997;0.0;38.766666666666666
1603;23.4;12.0;10.0;FALHA;LOWER_BOUND;;0.9970664978027344;7;9581.2;471.34000000000003;0.0;38.766666666666666
1604;23.4;12.0;47.0;FALHA;LOWER_BOUND;;0.0;7;9581.2;471.34000000000003;0.0;38.766666666666666
1605;23.4;12.0;11.0;FALHA;TEMPO_TOTAL;Heuristico;7.979393005371094;13;6520.5;422.35;563.2166666666667;38.766666666666666
1606;23.375;10.0;12.0;FALHA;LOWER_BOUND;;0.0;7;9581.2;471.34000000000003;0.0;38.766666666666666
1607;23.373;39.0;10.0;FALHA;PESO;;0.0;12;16455.6;0.0;0.0;0.0
1608;23.339;13.0;18.0;FALHA;PESO;;0.0;12;16345.6;0.0;0.0;0.0
1609;23.339;45.0;18.0;FALHA;PESO;;0.0;8;14807.6;0.0;0.0;0.0
1610;23.311;39.0;35.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1611;23.261;7.0;16.0;FALHA;PESO;;0.0;8;15395.8;0.0;0.0;0.0
1612;23.261;5.0;16.0;FALHA;PESO;;0.0;8;15395.8;0.0;0.0;0.0
1613;23.26;14.0;16.0;FALHA;PESO;;0.0;8;15395.8;0.0;0.0;0.0
1614;23.248;40.0;46.0;FALHA;LOWER_BOUND;;0.0;10;9427.9;507.65999999999997;0.0;41.41666666666667
1615;23.248;3.0;46.0;FALHA;LOWER_BOUND;;0.0;10;9427.9;507.65999999999997;0.0;41.41666666666667
1616;23.245;31.0;25.0;FALHA;TEMPO_TOTAL;Exato;106.73260688781738;8;7997.9;427.65999999999997;540.86;45.96666666666667
1617;23.245;43.0;25.0;FALHA;TEMPO_TOTAL;Exato;101.71842575073242;8;7997.9;427.65999999999997;540.86;45.96666666666667
1618;23.245;44.0;25.0;FALHA;TEMPO_TOTAL;Exato;103.89542579650879;8;7997.9;427.65999999999997;540.86;45.96666666666667
1619;23.245;18.0;25.0;FALHA;TEMPO_TOTAL;Exato;0.0;2;10948.6;456.0;526.1166666666667;47.36666666666666
1620;23.189;6.0;22.0;FALHA;LOWER_BOUND;;0.0;4;10849.3;473.0;0.0;38.766666666666666
1621;23.185;6.0;50.0;FALHA;TEMPO_TOTAL;Heuristico;8.882761001586914;13;6520.5;422.35;563.2166666666667;38.766666666666666
1622;23.173;15.0;2.0;FALHA;PESO;;0.0;3;14421.3;0.0;0.0;0.0
1623;23.172;46.0;3.0;FALHA;LOWER_BOUND;;0.0;10;9427.9;507.65999999999997;0.0;41.41666666666667
1624;23.169;39.0;11.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1625;23.165;43.0;38.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1626;23.157;22.0;12.0;FALHA;LOWER_BOUND;;0.0;4;10849.3;473.0;0.0;38.766666666666666
1627;23.15;27.0;40.0;FALHA;ATENDIMENTO;;0.0;14;11856.9;771.6499999999999;0.0;0.0
1628;23.136;21.0;3.0;FALHA;LOWER_BOUND;;0.0;10;9427.9;507.65999999999997;0.0;41.41666666666667
1629;23.124;12.0;1.0;FALHA;LOWER_BOUND;;0.0;7;9581.2;471.34000000000003;0.0;38.766666666666666
1630;23.111;35.0;12.0;FALHA;LOWER_BOUND;;0.0;7;10473.3;483.65999999999997;0.0;38.766666666666666
1631;23.111;11.0;12.0;FALHA;TEMPO_TOTAL;Heuristico;9.191036224365234;13;6520.5;422.35;563.2166666666667;38.766666666666666
1632;23.111;9.0;12.0;FALHA;TEMPO_TOTAL;Heuristico;10.005474090576172;13;6520.5;422.35;563.2166666666667;38.766666666666666
1633;23.111;24.0;12.0;FALHA;TEMPO_TOTAL;Heuristico;8.980512619018555;13;6520.5;422.35;563.2166666666667;38.766666666666666
1634;23.11;49.0;12.0;FALHA;TEMPO_TOTAL;Heuristico;11.96908950805664;13;6520.5;422.35;563.2166666666667;38.766666666666666
1635;23.08;39.0;9.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1636;23.04;39.0;24.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1637;23.003;33.0;12.0;FALHA;TEMPO_TOTAL;Heuristico;11.932373046875;13;6520.5;422.35;563.2166666666667;38.766666666666666
1638;22.993;6.0;37.0;FALHA;TEMPO_TOTAL;Heuristico;15.040397644042969;13;6520.5;422.35;563.2166666666667;38.766666666666666
1639;22.993;6.0;2.0;FALHA;LOWER_BOUND;;0.0;4;10849.3;473.0;0.0;38.766666666666666
1640;22.989;6.0;44.0;FALHA;TEMPO_TOTAL;Exato;1015.7411098480225;9;8409.4;458.65999999999997;572.0933333333332;38.766666666666666
1641;22.989;6.0;31.0;FALHA;TEMPO_TOTAL;Exato;1027.7092456817627;9;8409.4;458.65999999999997;572.0933333333332;38.766666666666666
1642;22.988;6.0;18.0;FALHA;LOWER_BOUND;;0.0;3;11360.1;487.0;0.0;38.766666666666666
1643;22.988;6.0;43.0;FALHA;TEMPO_TOTAL;Exato;1172.7476119995117;9;8409.4;458.65999999999997;572.0933333333332;38.766666666666666
1644;22.983;23.0;40.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
1645;22.867;32.0;2.0;FALHA;LOWER_BOUND;;0.0;3;11387.8;474.0;0.0;44.266666666666666
1646;22.847;18.0;12.0;FALHA;LOWER_BOUND;;0.0;3;11360.1;487.0;0.0;38.766666666666666
1647;22.847;31.0;12.0;FALHA;TEMPO_TOTAL;Exato;1060.1167678833008;9;8409.4;458.65999999999997;572.0933333333332;38.766666666666666
1648;22.847;44.0;12.0;FALHA;TEMPO_TOTAL;Exato;1015.9568786621094;9;8409.4;458.65999999999997;572.0933333333332;38.766666666666666
1649;22.847;43.0;12.0;FALHA;TEMPO_TOTAL;Exato;1000.7526874542236;9;8409.4;458.65999999999997;572.0933333333332;38.766666666666666
1650;22.831;6.0;33.0;FALHA;TEMPO_TOTAL;Heuristico;8.541345596313477;13;6520.5;422.35;563.2166666666667;38.766666666666666
1651;22.83;28.0;39.0;FALHA;ATENDIMENTO;;0.0;14;11856.9;771.6499999999999;0.0;0.0
1652;22.817;20.0;39.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1653;22.817;36.0;39.0;FALHA;PESO;;0.0;12;16455.6;0.0;0.0;0.0
1654;22.816;2.0;39.0;FALHA;PESO;;0.0;9;17723.699999999997;0.0;0.0;0.0
1655;22.816;29.0;39.0;FALHA;PESO;;0.0;12;16455.6;0.0;0.0;0.0
1656;22.816;47.0;39.0;FALHA;PESO;;0.0;12;16455.6;0.0;0.0;0.0
1657;22.816;26.0;39.0;FALHA;ATENDIMENTO;;0.0;14;11856.9;771.6499999999999;0.0;0.0
1658;22.816;50.0;39.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1659;22.815;38.0;40.0;FALHA;PESO;;0.0;18;13394.9;0.0;0.0;0.0
1660;22.805;41.0;40.0;FALHA;PESO;;0.0;12;17347.699999999997;0.0;0.0;0.0
